datetime,sec_code,open,high,low,close,volume,openinterest,ROE,EP
2021-08-31,000021.SZ,228.92192975999998,230.76350469,223.68052418999997,225.94707795,18461501.0,0,0.1161097128010139,0.0376983189703945
2021-08-31,000007.SZ,34.459476480000006,34.459476480000006,33.46545312,34.045300080000004,7881100.0,0,-0.789212341729903,-0.0669896801377044
2021-08-31,603838.SH,15.719681999999999,17.69493,15.3287475,17.69493,7497703.999999999,0,0.0246848697339063,0.0096235677096959
2021-08-31,300420.SZ,37.11229406,38.69749255000001,36.459565270000006,36.92580012,48736452.0,0,0.0484966790283239,0.0281856268317208
2021-08-31,000612.SZ,95.4537793,96.8215919,92.6204532,96.6261901,98791403.0,0,0.189473306866157,0.0781657765293669
2021-08-31,000422.SZ,277.40652128,307.42439112,260.2534528,307.42439112,99709804.0,0,2.216341445083457,0.0595755201817626
2021-08-31,000056.SZ,15.678872100000001,15.867206900000001,15.302202500000002,15.631788400000001,12492050.0,0,-0.0674220948198934,-0.0881232769662407
2021-08-31,000020.SZ,15.818979749999999,16.046717,15.643797249999999,15.801461499999998,671700.0,0,0.0316267203421312,0.0041845052525269
2021-08-31,000006.SZ,168.93391314,171.58534227,168.55513754999998,171.58534227,6974708.0,0,0.1457315861562857,0.1692921866299161
2021-08-31,603836.SH,19.99,20.58,19.7,20.17,2786945.0,0,0.1975740878456626,0.0613139194691167
2021-08-31,300419.SZ,62.450871279999994,62.60469116,59.374473679999994,60.22048302,26086596.0,0,0.0155742432517041,0.0044819831953616
2021-08-31,000611.SZ,19.89922079,20.31283046,19.57752438,20.31283046,8918351.0,0,-0.0955310355690631,-0.024358105016176
2021-08-31,000421.SZ,33.84445988,34.47379901,33.5647536,33.84445988,3301576.0,0,-0.0544170890763951,-0.0568159430679966
2021-08-31,000055.SZ,42.849259679999996,43.0449184,42.360112879999996,42.75143032,5911711.0,0,0.0647491304720464,0.0736773673416721
2021-08-31,000019.SZ,29.29345104,29.552685119999996,28.9478056,29.207039679999998,3419828.0,0,0.0990377540796631,0.0562429463258109
2021-08-31,000005.SZ,22.149571169999998,22.149571169999998,22.149571169999998,22.149571169999998,4414436.0,0,-0.1062134380538086,-0.0640556332551513
2021-08-31,603833.SH,216.65895,224.21312539,212.325771,223.1587185,2319258.0,0,0.2343960659769753,0.0274761387168914
2021-08-31,300418.SZ,66.73687093999999,68.06516813,66.45511093,67.74315668999999,16911932.0,0,0.2617029962293799,0.1185432075301847
2021-08-31,000610.SZ,30.076857920000002,30.076857920000002,29.1115024,29.59418016,8298775.999999999,0,0.0450551256919112,0.0165451542824852
2021-08-31,000420.SZ,29.79154129,30.299712569999997,29.34689142,29.664498469999998,51720416.0,0,-0.0369664254115082,-0.0109714851651911
2021-08-31,000050.SZ,117.61200648000002,119.04219540000001,115.84530252,119.04219540000001,18787747.0,0,0.0620987513582854,0.0553784162221239
2021-08-31,000017.SZ,10.140742079999999,10.27487888,9.9261232,10.06026,4140300.0,0,0.2121605861023549,0.0011383903918104
2021-08-31,000004.SZ,80.62702208,80.62702208,77.213378,78.2293435,3567687.0000000005,0,0.0476867653475678,0.0226888558379815
2021-08-31,603829.SH,11.648503779999999,11.77264414,11.25539264,11.30711779,3696740.0,0,0.0893411679370285,0.0365196202824794
2021-08-31,300417.SZ,51.0491601,51.56148142,48.23139284,49.2194411,9581103.0,0,0.1016274834578368,0.0272690925872175
2021-08-31,000609.SZ,29.66293584,29.66293584,29.66293584,29.66293584,1487278.0,0,-0.2798195736771199,-0.2562877365691557
2021-08-31,000419.SZ,64.34600601,65.9959036,64.04602462999999,65.39594084000001,3468916.0000000005,0,0.0567526440035421,0.0720215642989898
2021-08-31,000049.SZ,310.63587723,310.87837206,303.19936911,305.70514902,4320359.0,0,0.2977842935604304,0.0673203552143667
2021-08-31,000016.SZ,168.28862225999998,168.28862225999998,168.28862225999998,168.28862225999998,0.0,0,0.0574023646504341,0.0256277929537079
2021-08-31,000002.SZ,3137.57753472,3233.5926148800004,3105.03004992,3222.2009952000003,96739546.0,0,0.1918877443477538,0.1740138679781062
2021-08-31,603828.SH,18.622992,18.94889436,18.48331956,18.902336879999996,2712721.0,0,0.0142273081801382,0.0086705307070343
2021-08-31,300416.SZ,101.50325055,102.9046761,98.34003288,99.50121405,6511263.0,0,0.1480734606714782,0.0214555244486991
2021-08-31,000608.SZ,36.7135692,37.492341880000005,35.934796520000006,36.49106272,12955038.0,0,0.0512030347689115,0.0622577441546826
2021-08-31,000417.SZ,76.13215462999999,77.54528046999998,75.77887317,77.01535828,6191630.0,0,0.0440812350640435,0.052723087377717
2021-08-31,000048.SZ,153.37757141,153.37757141,149.86249012,150.8912944,1674459.9999999998,0,0.5205646892391607,0.1316953132143139
2021-08-31,603879.SH,18.34955264,18.7840128,18.1451008,18.528448,4192078.0,0,0.0221349299686261,0.0044186824476322
2021-08-31,000001.SZ,1983.2572375199998,2006.76085038,1937.3692314599998,1992.2109948,117486786.00000001,0,0.0901275065537545,0.0950509294628476
2021-08-31,603826.SH,56.007142619999996,56.046704999999996,53.5410876,54.1345233,2674960.0,0,0.1129136630540064,0.0091969686826571
2021-08-31,300415.SZ,78.63272207,78.63272207,75.22752206,77.92819793,10039680.0,0,0.3087010346172948,0.0550004884272615
2021-08-31,603896.SH,40.04089292,40.7326773,39.4936605,40.061543199999996,1280360.0,0,0.1230903951767979,0.0279381149192017
2021-08-31,300439.SZ,57.814229,58.6489799,56.577561,57.5978121,2240376.0,0,0.107409034259152,0.0289477159250397
2021-08-31,000046.SZ,70.05168638,70.39174311,67.67128927,68.35140272999999,47739447.0,0,-0.247204449109023,-0.4450987335478003
2021-08-31,603878.SH,16.11588468,16.48530324,16.00044138,16.32368262,2309016.0,0,0.0789266536612192,0.0655466007644397
2021-08-31,603916.SH,27.80327067,28.38646741,27.30882126,27.46095954,3209101.0,0,0.1587674122495839,0.0538159289617798
2021-08-31,603895.SH,24.97723629,26.050311449999995,24.4265793,25.400818589999997,2002040.0000000002,0,0.019575874639746,0.0060034168995111
2021-08-31,300438.SZ,155.01108280000003,157.56796664,148.43623864,155.78727968,28075509.999999996,0,0.0411091150727277,0.0069275605146798
2021-08-31,603937.SH,12.7741124,12.7846608,12.2572408,12.3099828,5564864.0,0,0.095467358861429,0.0563573086616604
2021-08-31,300451.SZ,135.8408576,137.7992448,134.59461119999997,134.9506816,12802699.0,0,0.1109194380553738,0.0325373569134219
2021-08-31,000636.SZ,507.21311039999995,511.72939152,493.3168607999999,506.51829791999995,28559575.0,0,0.097985161742521,0.0233667049725925
2021-08-31,603877.SH,53.863746000000006,55.6201725,52.692795000000004,52.692795000000004,1843930.0,0,0.2380349042946269,0.0422969017928565
2021-08-31,603915.SH,44.208895749999996,44.75064638,42.931182,44.096456939999996,3633343.0,0,0.167396514541668,0.0203592971965586
2021-08-31,603893.SH,144.32000259,144.32000259,137.03692145,139.91182189999998,4022876.9999999995,0,0.2247592237190176,0.0085069472662746
2021-08-31,300437.SZ,29.21194276,33.647722279999996,29.21194276,30.55434972,27097340.000000004,0,-0.3168474667404932,-0.1903491211437577
2021-08-31,603936.SH,29.32489035,30.325739849999998,28.88451657,29.28485637,23533659.0,0,0.0898026936686371,0.0367013641726541
2021-08-31,300450.SZ,1515.25230186,1515.6470016,1441.83815022,1472.2300301999999,17591290.0,0,0.1619370806377508,0.0089207501652171
2021-08-31,000635.SZ,61.745677019999995,61.99838784,58.965858,60.145175159999994,23769576.0,0,0.0951845761243965,0.059968107019614
2021-08-31,603876.SH,38.882298899999995,39.5123832,36.69732915,37.97782305,9203893.0,0,0.0361317049130493,0.0082776871495014
2021-08-31,603912.SH,26.671552289999997,26.671552289999997,25.064477,26.03756846,9377660.0,0,0.1451150823714913,0.0341743713222971
2021-08-31,603890.SH,36.123925,36.123925,34.91016112,35.43034564,4307934.0,0,0.1561101702421058,0.0521244527730662
2021-08-31,300436.SZ,68.37927222,68.60220405,66.94034859,67.14301389,875200.0,0,-0.0166528897983659,-0.0025938991624519
2021-08-31,603933.SH,31.81751958,32.34747186,31.042973940000003,31.593309,4299060.0,0,0.0670270150664527,0.022718302610619
2021-08-31,300449.SZ,25.28554296,25.68459744,24.59626704,25.14043224,4868440.0,0,0.002040874955403,0.0008939693904233
2021-08-31,000633.SZ,56.24070384,56.913797370000005,54.894516780000004,56.01633933,6331970.0,0,0.0058503736911049,0.0003343773620886
2021-08-31,603871.SH,62.576512,64.25825576,62.576512,62.92850488,884608.0,0,0.1834285208887537,0.0790549907027307
2021-08-31,603909.SH,33.0355604,33.69229142,33.0355604,33.31417356,1275360.0,0,0.0619880490159142,0.0153343190149758
2021-08-31,603889.SH,34.66070538,34.75167836,33.34159717,33.75097558,4278403.0,0,0.0936477486265079,0.0613879283990295
2021-08-31,300435.SZ,83.98847119999999,85.2373704,75.2461768,75.5584016,46140716.0,0,0.1057105477632088,0.0263180931248038
2021-08-31,603931.SH,50.762661820000005,52.425625200000006,46.53478882000001,52.22832446,2488028.0,0,0.1320756988238213,0.0211395243288405
2021-08-31,300448.SZ,56.41644008,56.571430299999996,54.09158678,54.711547659999994,12983157.0,0,0.0506594686560881,0.0145932838414001
2021-08-31,000632.SZ,25.13933832,25.44040824,24.91353588,25.2146058,5529900.0,0,0.0318820489341583,0.0284184659123553
2021-08-31,603869.SH,15.365060880000001,15.683272200000001,15.0771554,15.28929628,7378082.000000001,0,0.0615064143789828,0.0474525082028724
2021-08-31,603908.SH,45.3392775,47.867490000000004,43.440309,46.294380000000004,4346456.0,0,0.1192867204319044,0.0199182931786981
2021-08-31,603888.SH,47.639322,47.639322,46.660069269999994,47.189395069999996,4169122.0,0,0.0832483803520355,0.0263482100400025
2021-08-31,300434.SZ,37.4685626,37.61622196,36.65643612,36.7302658,3701000.0,0,-0.2572384866682727,-0.1544316611598396
2021-08-31,603929.SH,12.05828664,12.06884556,11.64648876,11.878785,2568900.0,0,-0.031413616743367,-0.0137366183102112
2021-08-31,300447.SZ,74.52576352,80.35344512,73.25738576,78.81082352,14191854.0,0,0.1312512705042752,0.0227376995488273
2021-08-31,000631.SZ,52.83483040000001,52.83483040000001,52.297527040000006,52.83483040000001,2247870.0,0,0.0223888978310857,0.0197328586598532
2021-08-31,603868.SH,47.86702056,47.90184138,46.42775999999999,47.47238459999999,426891.0,0,0.2563964234935779,0.0373731223257244
2021-08-31,603906.SH,90.20440649000001,94.76987102000001,89.641541,91.62199365000001,21184802.0,0,0.1502668917459019,0.012184702497852
2021-08-31,603887.SH,20.25076699,20.347084549999998,19.64878224,19.79325858,6135461.0,0,0.0816947090913907,0.0839469310720418
2021-08-31,300433.SZ,136.56564025,138.38272985,132.76110889999998,134.010358,29998933.0,0,0.1575610149506543,0.045091102002217
2021-08-31,603928.SH,11.79404446,11.94456098,11.76179092,11.901556260000001,1140400.0,0,0.0738882973395224,0.0459660784276824
2021-08-31,300446.SZ,30.177620399999995,30.55917652,29.51856892,29.79606428,3709982.0,0,-0.0005009910280731,-0.0001890059889487
2021-08-31,000630.SZ,107.97186768,118.57867584,106.06808159999999,115.58701199999999,706923840.0,0,0.0939465436713418,0.0404808149086216
2021-08-31,603867.SH,29.878936560000003,30.512669220000003,29.214036720000003,30.086717760000003,4884257.0,0,0.1201884762903802,0.0438155990078579
2021-08-31,603903.SH,20.93085512,21.33029892,20.7710776,21.1705214,3373965.0,0,0.1500813360229031,0.0698411476639944
2021-08-31,603886.SH,21.23425458,21.8217636,21.1623147,21.41410428,2835993.0,0,0.2644723547938514,0.0784785514184397
2021-08-31,300432.SZ,211.22584576,227.78109727999998,206.86079551999998,218.09281504,25976996.0,0,0.1670678137046758,0.0113422061643956
2021-08-31,603927.SH,36.4234052,36.7521879,35.5514163,35.9945582,4644344.0,0,0.2360509176577511,0.0345197124189661
2021-08-31,300445.SZ,80.36399727999999,80.4134825,77.69179539999999,78.9289259,1695530.0,0,0.0928288024859016,0.0205478173659423
2021-08-31,000629.SZ,32.168388279999995,36.452314079999994,31.934719599999998,36.452314079999994,443293292.0,0,0.0666367235766324,0.0160969324824626
2021-08-31,603866.SH,57.945736800000006,58.808988,57.21197328,58.7010816,3027040.0,0,0.2077398146399774,0.0322168707339348
2021-08-31,603901.SH,70.05984451,70.26675486,67.94935894000001,68.2804155,5092168.0,0,0.1235720062282051,0.0269906148930357
2021-08-31,603885.SH,41.53528269,42.87321234,41.53528269,42.15964986,5828548.0,0,0.029627878781143,0.010896376070793
2021-08-31,300430.SZ,45.32028048,46.173915900000004,44.350240230000004,45.28147887,6697102.0,0,0.0659674622567451,0.0363871726206232
2021-08-31,603926.SH,23.724939539999998,23.739648120000002,23.0189277,23.59256232,3037420.0,0,0.1685211677741156,0.073268943169145
2021-08-31,300444.SZ,23.723454060000005,24.006840030000003,22.549426470000004,22.873296150000005,16357266.0,0,0.0281837395624535,0.0079624483847098
2021-08-31,000628.SZ,26.3027913,26.619692399999998,25.890819869999998,26.11265064,1739865.0000000002,0,0.204024009519128,0.0897659197649762
2021-08-31,603863.SH,7.9658307,8.02633068,7.915414049999999,7.996080689999999,1297071.0,0,0.055557439545314,0.0398524579445751
2021-08-31,603900.SH,11.6350682,11.749780139999999,11.405644319999999,11.5531311,3091061.0,0,0.0607584863564083,0.0580268379932212
2021-08-31,603883.SH,73.20506723999999,75.22391202,73.0002569,74.609481,1541506.0,0,0.1643180748612081,0.0331505473483881
2021-08-31,300429.SZ,79.9227966,80.10389054999999,76.7838348,78.2325864,11108295.0,0,0.0536009872707774,0.014776889315982
2021-08-31,603922.SH,18.78534822,19.58211666,18.31545914,19.1020126,2600824.0,0,0.0158266392520596,0.0067665455882352
2021-08-31,300443.SZ,146.77132272,146.81328136000002,136.65929048,140.01598168,9131200.0,0,0.2399692655310493,0.0699530797103129
2021-08-31,000627.SZ,94.48600044,98.67916613999999,93.92691167999999,98.67916613999999,19960623.0,0,0.0196935789208318,0.0241084488480642
2021-08-31,603861.SH,9.2567637,9.60193116,9.214925220000001,9.413658,3395904.0,0,0.0922482709241167,0.0594293253360787
2021-08-31,603899.SH,149.87722484,152.1084346,145.0286344,147.83910054,7334264.999999999,0,0.3002483136705447,0.0227925163911998
2021-08-31,603882.SH,111.05586135999998,111.05586135999998,104.02649799999999,106.551413,6259325.0,0,0.5263971820638056,0.041246222274316
2021-08-31,300428.SZ,79.73746560000001,94.30488720000001,77.47568172,89.20628964,36596686.0,0,0.1259454333007676,0.0384977470333497
2021-08-31,603920.SH,18.10035559,18.159266430000002,17.5259749,17.5259749,8301175.0,0,0.0923343927242356,0.0378016178199075
2021-08-31,300442.SZ,43.225363,44.150184720000006,43.0243148,43.71793109000001,481331.00000000006,0,-0.3091468001510955,-0.0434346164336629
2021-08-31,000626.SZ,242.39305159999998,247.30498128,231.28781928,245.38292184,4463008.0,0,0.0432020917813367,0.0100856698194936
2021-08-31,603860.SH,20.41380576,20.730536479999998,20.20946336,20.61814816,395900.0,0,0.0618723253393984,0.0296425498646554
2021-08-31,603898.SH,39.27681536,40.4798304,39.21178752,40.18720512,3045500.0,0,0.1307332627520494,0.0877350950857313
2021-08-31,603881.SH,49.147900799999995,51.6900336,49.105531920000004,49.2891304,14083440.0,0,0.0668929151946956,0.0119048058097579
2021-08-31,603968.SH,33.71819372,35.0558512,33.71819372,33.879635140000005,2778500.0,0,0.1206863640952278,0.0662580879517327
2021-08-31,603919.SH,63.4369416,64.13582316,61.2865368,61.80621796,5029421.0,0,0.1472921395774976,0.0227775907157211
2021-08-31,300441.SZ,88.39412942999999,88.39412942999999,85.2395933,85.64230004,30407263.0,0,0.1121305566884136,0.0193569730009993
2021-08-31,000625.SZ,229.3820785,233.25117380000003,224.40752740000002,227.94498596000003,145019329.0,0,0.071270949704805,0.0225864876477436
2021-08-31,603897.SH,46.064258099999996,46.1687122,42.847071820000004,42.982862149999995,8253133.0,0,0.1498738864565469,0.041299607285306
2021-08-31,603880.SH,19.18415016,19.391386349999998,19.124939819999998,19.272965669999998,808919.0,0,0.0393989433300852,0.0136790353451218
2021-08-31,603967.SH,12.51285375,12.51285375,12.26454,12.35091,845100.0,0,0.0986082946916762,0.0625658178348671
2021-08-31,603918.SH,25.814133,25.9190685,25.464348,25.674219,2748860.0,0,0.1209244138643549,0.0379800349384157
2021-08-31,300440.SZ,31.5563273,31.723513139999998,30.63680518,31.09656624,5938871.0,0,0.1148684581201187,0.0437996422132436
2021-08-31,000623.SZ,338.2906242,343.21510797,333.79435641000003,340.43170410000005,19221828.0,0,0.076837926454093,0.0958234427702657
2021-08-31,603987.SH,42.305746309999996,42.65958423,41.3548069,42.2394017,6838233.0,0,0.1345134002644763,0.0279014095785211
2021-08-31,300463.SZ,90.63617689,91.13128745,86.64434800000001,87.72740235,6940538.0,0,0.2818845506029259,0.0643175179544868
2021-08-31,603966.SH,17.8109675,18.388620500000002,17.5799063,17.945753200000002,8241385.000000001,0,0.1532015427832522,0.0627828318726118
2021-08-31,603917.SH,14.242113360000001,14.53516096,14.124894320000001,14.49120382,1874639.0,0,0.0665190205546351,0.042879889137657
2021-08-31,603986.SH,851.000854,884.0289172,851.000854,851.000854,32987921.000000004,0,0.1216280653203851,0.012817384002951
2021-08-31,300462.SZ,23.943169460000004,24.004931720000002,22.913798460000002,23.38730912,2225085.0,0,0.0097185509523329,0.007685516766388
2021-08-31,605007.SH,19.569687039999998,19.7017088,19.15331072,19.46813184,1498795.0,0,0.288313710018903,0.056471742397885
2021-08-31,603963.SH,15.913960359999999,15.9585998,15.713082879999998,15.847001199999998,574048.0,0,0.0032616612590765,0.0009699483931353
2021-08-31,603985.SH,71.29277040000001,71.86027504,69.12915896,70.08682304000001,9522213.0,0,0.3570586528837784,0.1009614548252193
2021-08-31,300461.SZ,44.5580712,44.649192,42.35294784,42.44406864,6740531.0,0,0.6888796289594481,0.0293722689493354
2021-08-31,605006.SH,15.872160899999997,15.8923931,15.295543199999997,15.679954999999998,8343157.000000001,0,0.2614153976337655,0.0568970509458064
2021-08-31,603960.SH,93.29105609999999,96.1180578,93.29105609999999,95.1757239,3883017.0,0,0.1119506092300666,0.0122201262831915
2021-08-31,603983.SH,34.03073508000001,34.658123,33.241440600000004,33.59561120000001,1969566.0,0,0.1327177355531137,0.0288910961266116
2021-08-31,300460.SZ,34.687287180000006,35.76023542,34.023753400000004,34.19316628,12952953.0,0,0.1240736681077715,0.0155566598244744
2021-08-31,605005.SH,21.67356758,22.5913408,20.977673600000003,21.0785278,6763464.0,0,0.2024038795634187,0.0278990182868188
2021-08-31,603959.SH,32.94839328,34.55514816,32.94839328,33.66250656,11892591.0,0,0.0752140604166057,0.0059762213361417
2021-08-31,603982.SH,22.28397576,22.435773960000006,21.383306440000002,21.757742000000004,6234680.0,0,0.1153398161311984,0.0410870269679792
2021-08-31,300459.SZ,44.202640530000004,44.47804639,43.78953174,44.06493760000001,42572873.0,0,0.1821969745578983,0.059103589469222
2021-08-31,605003.SH,29.422399899999995,29.638460719999998,28.9775688,29.638460719999998,360975.0,0,0.2186621099739966,0.0602370520037424
2021-08-31,603958.SH,7.39153292,7.56703021,7.28829922,7.50508999,1790100.0,0,-0.0141476643871488,-0.0088311590847073
2021-08-31,603980.SH,10.873106340000001,10.953291490000002,10.792921190000001,10.889143370000001,4515520.0,0,0.066136347278304,0.0612740973658741
2021-08-31,300458.SZ,152.66992716000001,156.0588732,144.11388438,148.10949359999998,16357640.0,0,0.1551856414657526,0.0153992641328724
2021-08-31,605001.SH,10.70227229,10.70227229,10.31957698,10.47793366,1891130.0,0,0.0399599229873644,0.0281641236654607
2021-08-31,603956.SH,17.60097872,17.980045200000003,17.45754816,17.590733680000003,1678550.9999999998,0,0.1878615577248393,0.0293814206950071
2021-08-31,603979.SH,38.04242624,38.752896,36.96057456,37.71948544,9059792.0,0,0.0867836786453407,0.02943338479756
2021-08-31,300457.SZ,179.89808735999998,179.89808735999998,168.529488,169.6720608,22989363.0,0,0.0050932287139846,0.0011498285227015
2021-08-31,603999.SH,12.241483650000001,12.340404730000001,12.19202311,12.340404730000001,1561042.0,0,0.0439925127880934,0.0264656722959808
2021-08-31,603955.SH,17.01493152,17.311077479999998,17.00147034,17.12262096,843260.0,0,0.0588061073588618,0.0537225681063677
2021-08-31,603978.SH,39.817165249999995,40.38166177,38.809135749999996,40.119574099999994,2621354.0,0,0.0238168587734113,0.0119228815875146
2021-08-31,300456.SZ,183.0560322,185.93427169999998,179.65970959,181.38665329,14291942.000000002,0,0.0898940166572618,0.0129826638376521
2021-08-31,603998.SH,21.98609393,22.14865285,21.82353501,22.10801312,2187408.0,0,0.0585303405845019,0.0290467676878735
2021-08-31,603950.SH,20.121765509999996,20.18435265,19.975728849999996,20.15305908,682800.0,0,0.1640991053692316,0.0793633999504726
2021-08-31,603977.SH,22.3742044,22.627497280000004,21.5298948,22.14201926,9347874.0,0,0.0927458551630449,0.0341527900265078
2021-08-31,300455.SZ,45.42281664,45.60958809,43.629810719999995,43.965999329999995,15056735.0,0,0.1060987061512906,0.0186699491872448
2021-08-31,603997.SH,16.1332367,16.41744916,15.44778312,15.614966919999999,11738793.0,0,0.0665154266267596,0.0285377028848985
2021-08-31,603949.SH,27.59858493,27.801835949999997,26.422632599999996,26.82913464,3960592.0,0,0.1794204184553944,0.0429035404491837
2021-08-31,603976.SH,46.11488380000001,49.686555000000006,46.0716781,49.2400961,3825469.9999999995,0,0.0535732206536013,0.0110037157183402
